,Location Name,City,DOE Need (with Truancy),Crime,Obesity,6-8 attendance,Need Score,Latitude,Longitude
37253,37253,2,73,45,54,61,55,32.928,-100.989
37254,37254,2,18,93,7,31,95,32.295,-100.794
37255,37255,4,35,63,46,17,81,32.396,-101.351
37256,37256,1,74,28,7,90,46,31.651,-101.668
37257,37257,0,21,31,18,40,89,32.224,-102.64
37258,37258,1,12,0,69,39,74,32.144,-101.331
37259,37259,4,60,94,53,83,99,32.661,-101.965
37260,37260,5,98,84,26,95,71,32.617,-101.387
37261,37261,0,42,56,96,75,32,32.439,-101.002
37262,37262,1,97,66,89,76,75,31.537,-102.013
37263,37263,1,31,80,26,94,82,31.292,-101.25
37264,37264,0,29,14,21,41,5,32.032,-101.525
37265,37265,3,25,64,73,36,22,31.225,-100.799
37266,37266,2,88,10,48,76,91,32.015,-102.485
37267,37267,1,58,87,44,22,98,32.055,-100.421
37268,37268,4,92,58,59,86,44,31.083,-102.531
37269,37269,3,14,79,7,72,75,31.703,-100.492
37270,37270,0,91,100,8,72,86,31.77,-102.483
37271,37271,1,14,40,8,2,46,31.107,-100.963
37272,37272,4,0,39,15,47,65,32.724,-101.942
37273,37273,5,69,27,33,72,8,32.04,-100.758
37274,37274,3,43,69,86,24,18,31.211,-102.304
37275,37275,5,76,46,15,92,54,32.943,-100.752
37276,37276,5,39,13,78,70,25,31.419,-102.196
37277,37277,4,70,96,12,99,77,31.271,-101.057
37278,37278,5,15,29,51,41,18,32.369,-102.81
37279,37279,3,3,54,73,49,56,32.759,-101.484
37280,37280,2,94,100,19,71,11,31.519,-100.12
37281,37281,3,50,49,49,11,60,32.657,-102.69
37282,37282,5,70,22,27,9,87,31.8,-101.138
37283,37283,3,21,61,29,73,0,31.062,-102.851
37284,37284,3,42,12,28,44,88,32.626,-100.962
37285,37285,5,21,94,30,67,39,31.358,-101.77
37286,37286,5,80,78,20,8,28,32.243,-101.979
37287,37287,2,78,31,61,31,5,31.367,-100.812
37288,37288,3,97,36,14,74,62,31.692,-101.137
37289,37289,5,19,2,77,98,62,32.586,-101.377
37290,37290,1,15,45,7,85,8,32.425,-102.829
37291,37291,4,90,34,88,13,15,32.253,-100.258
37292,37292,4,5,86,99,28,73,32.251,-101.878
37293,37293,5,33,48,7,15,51,31.759,-100.707
37294,37294,2,78,17,52,35,42,31.675,-101.198
37295,37295,2,84,32,72,85,60,32.157,-101.282
37296,37296,3,63,5,36,81,79,32.676,-102.312
37297,37297,1,11,87,75,5,63,32.346,-100.509
37298,37298,4,16,62,39,87,38,32.603,-102.242
37299,37299,4,2,2,66,85,68,32.428,-100.917
37300,37300,5,23,72,15,47,13,32.372,-100.347
37301,37301,0,9,8,38,85,61,31.846,-102.026
37302,37302,0,39,48,46,81,62,31.314,-102.908
37303,37303,4,90,71,44,44,1,32.385,-101.251
37304,37304,4,52,37,43,33,81,32.404,-102.772
37305,37305,0,47,37,16,62,97,32.177,-100.877
37306,37306,0,72,15,77,28,7,32.517,-102.351
37307,37307,4,81,69,13,32,98,32.286,-101.066
37308,37308,5,3,34,26,20,32,31.441,-101.521
37309,37309,2,1,25,100,73,23,31.882,-100.432
37310,37310,5,79,88,23,67,20,31.309,-101.964
37311,37311,0,68,35,92,23,28,31.616,-101.729
37312,37312,2,52,97,83,61,40,31.912,-100.38
37313,37313,1,42,14,42,89,92,32.162,-101.073
37314,37314,4,57,33,61,97,53,32.542,-100.179
37315,37315,2,19,18,64,66,70,31.747,-102.62
37316,37316,5,50,97,19,31,0,32.67,-102.632
37317,37317,0,91,71,5,44,55,31.052,-100.607
37318,37318,5,75,18,54,96,99,31.334,-100.09
37319,37319,0,74,71,57,35,90,32.842,-101.263
37320,37320,4,82,71,75,29,36,31.71,-101.245
37321,37321,0,86,8,96,14,75,31.632,-102.208
37322,37322,5,25,92,17,18,87,32.139,-101.221
37323,37323,4,9,61,62,51,57,32.766,-100.09
37324,37324,3,81,47,51,73,87,32.94,-102.591
37325,37325,1,25,18,86,5,8,32.494,-101.263
37326,37326,0,29,59,85,2,31,31.835,-102.356
37327,37327,4,19,9,12,75,86,31.583,-101.332
37328,37328,0,57,45,80,37,55,31.875,-100.165
37329,37329,4,77,8,2,58,87,32.322,-101.413
37330,37330,0,27,80,17,39,3,32.286,-100.125
37331,37331,2,37,70,55,96,69,32.434,-102.134
37332,37332,0,60,5,57,49,75,31.277,-102.749
37333,37333,1,68,41,29,24,20,32.969,-100.405
37334,37334,1,28,38,81,97,57,31.108,-101.435
37335,37335,3,28,94,42,46,3,31.55,-101.806
37336,37336,0,19,37,50,45,26,32.375,-102.402
37337,37337,2,85,41,61,82,90,31.98,-100.185
37338,37338,4,35,47,3,49,63,31.064,-100.286
37339,37339,0,88,39,23,2,12,31.073,-100.131
37340,37340,5,95,3,23,95,72,32.082,-101.859
37341,37341,4,44,85,25,14,1,31.918,-101.91
37342,37342,5,49,35,42,95,46,32.423,-100.763
37343,37343,3,59,0,37,30,27,32.332,-101.941
37344,37344,3,43,86,63,91,51,31.372,-101.694
37345,37345,2,7,76,30,73,89,32.445,-102.377
37346,37346,5,31,20,28,39,11,31.636,-102.613
37347,37347,0,44,34,38,5,85,32.239,-101.737
37348,37348,1,94,49,18,51,59,31.996,-101.518
37349,37349,0,39,41,51,69,37,32.859,-101.615
37350,37350,5,11,37,43,37,37,31.137,-102.654
37351,37351,4,63,11,52,83,10,31.502,-100.163
37352,37352,5,11,42,13,53,52,32.341,-100.661
37353,37353,0,81,52,84,34,69,32.666,-102.627
37354,37354,5,70,71,35,90,4,32.847,-102.447
37355,37355,2,98,89,99,68,71,32.185,-101.567
37356,37356,0,89,4,71,1,73,31.577,-100.56
37357,37357,0,84,35,48,47,52,32.056,-102.276
37358,37358,1,90,72,51,14,52,31.452,-100.836
37359,37359,2,97,36,58,62,89,32.238,-100.505
37360,37360,3,64,50,97,27,83,32.749,-102.642
37361,37361,4,28,2,0,49,61,32.866,-101.097
37362,37362,1,14,61,80,28,70,31.866,-100.741
37363,37363,5,44,41,72,7,96,31.693,-101.806
37364,37364,5,31,40,78,68,48,31.316,-100.294
37365,37365,2,97,49,0,26,10,32.277,-102.809
37366,37366,3,55,71,32,88,48,31.297,-100.088
37367,37367,5,24,27,84,74,42,32.307,-101.69
37368,37368,5,41,36,93,96,27,32.928,-102.098
37369,37369,0,70,34,53,83,15,31.221,-100.7
37370,37370,0,49,45,19,41,91,31.618,-102.35
37371,37371,3,73,16,43,55,45,32.396,-102.866
37372,37372,0,70,20,4,14,61,32.616,-101.441
37373,37373,1,97,59,67,62,7,31.121,-100.506
37374,37374,2,67,79,73,0,6,32.666,-100.744
37375,37375,4,54,67,26,41,8,32.101,-102.575
37376,37376,1,80,9,91,81,17,32.035,-100.25
37377,37377,3,13,82,72,38,71,32.936,-101.709
37378,37378,2,11,49,74,43,58,32.539,-102.688
37379,37379,3,63,3,2,84,27,32.839,-100.825
37380,37380,0,85,16,96,99,47,32.724,-100.308
37381,37381,0,83,22,23,61,33,32.57,-100.095
37382,37382,3,83,79,35,25,75,31.163,-100.764
37383,37383,4,74,36,81,48,98,31.943,-102.807
37384,37384,5,28,93,51,16,70,32.094,-101.897
37385,37385,5,83,43,97,28,78,31.614,-101.69
37386,37386,2,37,52,61,33,46,32.659,-101.403
37387,37387,5,23,15,56,87,52,32.728,-101.676
37388,37388,5,24,86,78,86,92,32.752,-101.214
37389,37389,4,71,19,17,93,12,31.16,-102.886
37390,37390,0,92,28,38,85,41,32.182,-101.926
37391,37391,1,2,52,70,25,45,32.93,-100.941
37392,37392,2,46,52,68,89,74,32.73,-101.496
37393,37393,4,94,22,30,9,79,32.791,-100.978
37394,37394,4,10,4,50,28,90,31.613,-102.088
37395,37395,0,73,75,3,9,15,31.332,-100.213
37396,37396,5,35,95,26,22,23,32.814,-101.804
37397,37397,2,34,14,53,41,76,31.643,-102.79
37398,37398,2,31,31,4,44,39,31.411,-102.457
37399,37399,1,57,58,25,49,90,32.555,-100.591
37400,37400,4,17,65,20,0,86,31.682,-102.849
37401,37401,3,62,100,36,18,7,32.984,-102.452
37402,37402,2,12,95,27,0,17,32.676,-101.289
37403,37403,1,77,88,25,13,25,31.12,-102.942
37404,37404,3,28,39,94,32,39,32.36,-102.816
37405,37405,1,6,74,26,74,15,31.078,-102.205
37406,37406,3,65,43,30,92,74,32.733,-102.68
37407,37407,1,78,67,31,28,54,31.873,-100.429
37408,37408,2,80,79,56,29,2,32.563,-100.161
37409,37409,3,6,79,9,4,75,31.985,-102.244
37410,37410,3,65,44,62,88,60,31.543,-101.326
37411,37411,0,35,2,29,64,51,31.261,-102.834
37412,37412,0,18,7,32,51,32,32.75,-101.312
37413,37413,0,18,67,64,100,41,31.911,-102.467
37414,37414,1,99,46,98,21,59,31.477,-100.288
37415,37415,0,50,87,17,94,90,32.101,-102.494
37416,37416,0,29,11,65,53,75,32.708,-102.395
37417,37417,4,45,67,35,42,43,32.472,-100.795
37418,37418,4,45,79,87,41,8,31.226,-100.603
37419,37419,3,19,30,53,76,47,32.153,-101.335
37420,37420,3,72,43,24,16,31,31.47,-100.098
37421,37421,3,63,39,30,49,93,32.9,-101.999
37422,37422,5,100,80,38,13,75,32.052,-100.157
37423,37423,3,33,69,98,19,30,31.171,-100.496
37424,37424,3,57,7,93,41,2,31.971,-100.893
37425,37425,3,15,85,23,99,49,31.708,-100.592
37426,37426,1,87,51,93,15,77,32.427,-100.805
37427,37427,3,84,9,47,68,36,32.042,-102.536
37428,37428,2,71,43,8,22,94,32.694,-102.058
37429,37429,2,29,60,2,21,65,31.567,-101.928
37430,37430,1,99,51,43,42,74,32.196,-102.088
37431,37431,0,23,94,8,66,21,32.804,-101.104
37432,37432,5,64,87,93,53,0,32.875,-102.123
37433,37433,4,89,74,19,99,16,32.163,-102.066
37434,37434,5,37,69,97,83,32,32.196,-100.211
37435,37435,2,42,51,75,11,42,32.07,-102.684
37436,37436,4,1,55,79,18,32,31.049,-101.439
37437,37437,2,50,58,52,23,31,31.512,-100.132
37438,37438,1,71,20,10,86,36,32.526,-102.767
37439,37439,2,89,0,65,88,36,32.554,-101.939
37440,37440,4,43,82,20,18,1,31.33,-102.308
37441,37441,3,59,61,33,14,65,32.27,-100.017
37442,37442,4,52,10,2,87,95,31.966,-100.656
37443,37443,0,69,21,78,23,15,32.038,-102.218
37444,37444,2,28,65,20,20,92,31.678,-102.781
37445,37445,5,79,62,84,96,55,32.546,-101.133
37446,37446,4,71,65,38,29,55,32.95,-101.496
37447,37447,2,88,2,79,72,52,31.215,-100.852
37448,37448,4,8,68,80,21,54,32.26,-100.7
37449,37449,0,81,7,65,4,75,32.094,-101.72
37450,37450,4,74,96,5,23,44,32.251,-100.741
37451,37451,4,40,23,81,76,8,31.803,-101.602
37452,37452,5,1,57,32,87,95,32.959,-101.171
37453,37453,5,44,87,17,27,63,31.401,-101.907
37454,37454,0,2,9,46,39,34,32.988,-100.087
37455,37455,4,58,41,1,8,91,31.795,-100.231
37456,37456,2,7,98,95,37,35,31.644,-100.193
37457,37457,3,20,44,29,52,33,32.944,-100.404
37458,37458,1,29,6,96,13,91,32.045,-100.639
37459,37459,1,34,80,85,39,69,32.384,-101.525
37460,37460,1,68,92,92,47,87,32.316,-101.636
37461,37461,1,49,64,73,26,36,32.382,-101.374
37462,37462,4,81,80,57,66,54,31.67,-102.145
37463,37463,0,54,89,52,19,32,32.517,-101.432
37464,37464,4,37,46,42,8,46,31.031,-102.752
37465,37465,2,60,87,75,3,54,31.47,-101.827
37466,37466,4,74,83,86,56,75,32.294,-102.977
37467,37467,1,96,7,97,57,82,32.555,-101.053
37468,37468,0,93,29,0,79,67,32.694,-101.074
37469,37469,4,76,29,47,82,71,32.171,-102.407
37470,37470,0,16,71,32,94,64,31.848,-100.592
37471,37471,5,33,82,38,97,34,31.988,-101.958
37472,37472,0,5,50,62,92,47,31.833,-102.562
37473,37473,2,12,26,83,42,99,31.037,-102.58
37474,37474,5,52,91,56,37,61,31.673,-102.72
37475,37475,1,62,39,41,85,28,31.123,-101.444
37476,37476,4,43,80,0,38,65,32.455,-101.305
37477,37477,1,44,52,22,20,89,32.736,-101.946
37478,37478,1,10,45,63,50,57,32.758,-102.723
37479,37479,5,0,45,11,43,93,31.488,-100.853
37480,37480,3,91,79,97,44,97,32.871,-102.723
37481,37481,2,60,42,18,70,30,31.43,-101.664
37482,37482,4,100,54,44,65,75,32.439,-102.945
37483,37483,1,4,33,75,81,51,31.601,-100.41
37484,37484,2,15,75,68,93,98,31.828,-100.163
37485,37485,2,29,55,94,29,56,31.964,-100.801
37486,37486,2,13,29,59,60,77,32.692,-100.669
37487,37487,0,58,71,90,73,51,32.96,-100.497
37488,37488,0,3,78,10,3,69,32.916,-100.59
37489,37489,5,88,92,14,34,20,32.611,-101.037
37490,37490,5,41,91,63,82,34,32.269,-101.734
37491,37491,2,75,59,10,68,8,31.021,-102.042
37492,37492,4,30,43,31,5,3,32.612,-102.075
37493,37493,2,68,82,58,17,68,32.538,-100.484
37494,37494,4,71,0,4,57,94,31.988,-102.127
37495,37495,0,39,21,5,49,9,32.931,-100.505
37496,37496,4,42,44,13,79,57,31.136,-102.972
37497,37497,4,92,68,39,37,24,31.928,-101.061
37498,37498,0,33,45,13,66,65,32.734,-101.924
37499,37499,2,61,52,38,30,21,32.622,-102.157
37500,37500,2,70,9,94,36,30,32.936,-101.264
37501,37501,4,70,80,17,35,56,32.482,-101.432
37502,37502,2,25,49,94,98,28,31.212,-102.695
37503,37503,0,49,8,10,29,96,31.031,-100.467
37504,37504,0,51,3,97,90,86,31.889,-100.103
37505,37505,2,86,2,30,57,76,32.879,-102.383
37506,37506,0,95,53,86,8,29,31.783,-100.061
37507,37507,1,25,54,93,34,100,31.745,-102.134
37508,37508,1,87,37,19,52,21,31.966,-100.409
37509,37509,5,41,14,37,44,50,31.815,-102.135
37510,37510,1,13,32,91,80,76,31.563,-102.446
37511,37511,0,78,65,33,87,56,31.801,-101.912
37512,37512,4,75,44,46,52,56,32.737,-101.599
37513,37513,1,51,32,61,1,94,31.377,-101.644
37514,37514,3,7,69,64,75,26,32.924,-101.42
37515,37515,0,59,13,54,44,48,32.334,-100.104
37516,37516,3,49,54,55,41,16,32.893,-100.904
37517,37517,2,3,31,46,45,76,31.478,-101.418
37518,37518,4,31,42,66,81,77,32.557,-100.733
37519,37519,5,6,18,79,50,54,31.296,-100.789
37520,37520,5,12,52,70,9,39,32.169,-102.172
37521,37521,2,54,63,97,7,2,31.937,-100.535
37522,37522,1,10,18,67,70,36,32.932,-101.615
37523,37523,1,95,6,70,38,89,31.382,-102.636
37524,37524,4,97,68,64,69,22,31.146,-100.353
37525,37525,1,81,22,74,66,6,32.679,-100.346
37526,37526,1,34,15,70,37,22,32.077,-102.183
37527,37527,3,26,32,72,73,39,32.643,-102.16
37528,37528,2,70,48,85,22,12,32.803,-100.514
37529,37529,3,62,81,95,41,67,32.036,-102.946
37530,37530,2,89,38,65,28,86,31.411,-102.279
37531,37531,1,11,22,13,27,56,31.612,-101.16
37532,37532,2,82,97,99,7,24,32.682,-102.739
37533,37533,2,86,51,32,26,64,32.381,-101.041
37534,37534,5,1,65,16,12,25,32.628,-100.232
37535,37535,3,19,69,98,15,68,31.341,-101.011
37536,37536,0,45,67,36,81,0,31.181,-100.705
37537,37537,1,34,14,78,96,42,31.003,-100.488
37538,37538,0,5,90,49,51,87,31.06,-100.851
37539,37539,3,76,88,99,17,93,31.858,-101.102
37540,37540,2,75,83,92,25,21,31.591,-100.497
37541,37541,3,11,9,53,19,41,32.507,-101.797
37542,37542,3,6,83,0,56,47,32.012,-102.569
37543,37543,1,62,95,68,98,51,31.629,-102.672
37544,37544,4,40,82,44,47,21,31.164,-100.302
37545,37545,1,13,50,51,97,82,32.854,-100.588
37546,37546,4,85,53,95,16,33,32.549,-100.34
37547,37547,3,71,70,1,100,21,31.253,-100.264
37548,37548,5,84,84,46,49,11,32.276,-102.962
37549,37549,1,13,46,73,98,90,32.655,-101.997
37550,37550,3,39,19,32,96,24,31.846,-100.526
37551,37551,1,3,39,44,50,31,32.196,-101.024
37552,37552,2,66,50,82,28,96,32.707,-102.28
37553,37553,1,88,45,43,15,90,31.626,-100.878
37554,37554,1,87,8,8,18,88,32.765,-101.264
37555,37555,2,54,82,89,69,95,31.651,-102.497
37556,37556,3,5,88,20,90,35,31.891,-101.92
37557,37557,0,54,14,21,70,34,32.968,-102.353
37558,37558,2,72,33,12,89,66,32.278,-100.782
37559,37559,0,6,7,82,86,72,31.755,-102.515
37560,37560,5,87,32,85,7,35,31.022,-100.351
37561,37561,0,18,69,14,26,90,31.264,-102.202
37562,37562,2,50,17,48,10,41,31.517,-101.12
37563,37563,2,75,26,14,100,36,32.162,-100.424
37564,37564,3,55,72,34,52,57,32.576,-102.906
37565,37565,5,71,18,62,81,92,31.474,-102.717
37566,37566,1,70,58,94,15,68,31.728,-100.091
37567,37567,2,86,85,26,10,96,32.668,-101.792
37568,37568,1,27,91,83,7,22,32.524,-102.426
37569,37569,3,12,26,12,56,16,31.223,-100.142
37570,37570,3,3,55,4,41,40,31.06,-102.09
37571,37571,1,69,52,37,90,9,32.381,-102.927
37572,37572,5,33,10,75,48,60,32.569,-102.875
37573,37573,5,85,66,30,54,57,31.824,-102.367
37574,37574,5,54,39,57,6,65,32.921,-100.059
37575,37575,0,6,64,38,11,42,32.778,-102.974
37576,37576,0,32,83,35,70,9,31.524,-102.584
37577,37577,3,37,60,10,64,22,31.525,-100.837
37578,37578,1,20,16,31,93,8,31.393,-100.667
37579,37579,5,17,25,39,85,49,32.741,-102.133
37580,37580,2,5,89,53,1,63,31.378,-101.917
37581,37581,3,24,50,42,66,18,32.803,-100.278
37582,37582,4,54,59,42,97,83,32.025,-100.741
37583,37583,4,85,24,51,79,45,32.88,-101.812
37584,37584,5,97,18,1,8,13,31.195,-101.89
37585,37585,1,79,30,86,18,43,32.115,-100.964
37586,37586,3,13,75,69,8,25,32.297,-100.625
37587,37587,0,6,2,1,60,35,31.075,-100.81
37588,37588,1,47,22,66,55,22,32.235,-100.291
37589,37589,1,62,56,85,66,48,31.97,-101.19
37590,37590,3,66,22,93,27,87,32.276,-101.745
37591,37591,0,84,22,24,24,73,32.801,-102.185
37592,37592,2,33,17,94,50,30,31.195,-101.527
37593,37593,4,57,1,71,45,67,31.546,-100.375
37594,37594,4,39,45,99,14,88,31.951,-102.007
37595,37595,4,87,61,63,13,96,31.402,-101.485
37596,37596,1,53,3,55,26,70,32.439,-101.326
37597,37597,2,99,25,35,7,4,32.824,-100.836
37598,37598,0,91,58,9,98,50,32.985,-102.059
37599,37599,2,84,49,1,72,60,32.414,-102.955
37600,37600,5,58,65,7,32,90,31.286,-102.415
37601,37601,1,11,42,27,45,90,31.358,-100.954
37602,37602,1,38,31,41,52,80,31.424,-100.311
37603,37603,2,40,76,46,77,87,31.355,-100.628
37604,37604,0,90,74,18,93,21,32.213,-100.001
37605,37605,5,49,36,31,35,94,31.92,-102.863
37606,37606,5,94,4,29,78,57,32.745,-102.536
37607,37607,5,12,28,67,9,6,32.68,-101.679
37608,37608,0,98,93,82,31,13,32.636,-102.28
37609,37609,2,4,5,26,58,23,31.891,-100.605
37610,37610,0,12,29,46,3,42,31.854,-102.084
37611,37611,2,40,99,24,69,99,31.265,-100.745
37612,37612,3,62,10,85,1,32,31.645,-101.413
37613,37613,0,78,11,17,1,44,31.336,-100.403
37614,37614,1,45,95,39,73,70,32.748,-102.98
37615,37615,2,14,82,14,43,28,31.785,-101.945
37616,37616,3,36,33,74,12,41,32.293,-102.811
37617,37617,2,28,72,85,40,30,32.439,-101.817
37618,37618,0,65,29,75,34,48,31.762,-102.434
37619,37619,3,11,45,18,54,91,31.903,-100.887
37620,37620,1,39,39,29,7,40,31.482,-100.998
37621,37621,3,25,33,19,56,8,32.796,-101.001
37622,37622,1,30,47,0,12,97,32.399,-100.457
37623,37623,5,4,90,55,7,30,31.356,-102.69
37624,37624,1,43,31,57,8,8,32.726,-101.748
37625,37625,1,28,12,25,10,13,32.409,-102.168
37626,37626,3,23,15,64,85,27,31.385,-101.534
37627,37627,5,53,84,94,31,41,32.27,-101.343
37628,37628,5,34,72,13,36,72,31.089,-102.35
37629,37629,1,79,85,94,70,76,31.782,-101.643
37630,37630,4,6,26,14,50,75,32.196,-101.744
37631,37631,4,46,49,66,72,19,31.637,-101.19
37632,37632,4,25,24,5,91,40,31.107,-102.711
37633,37633,2,33,3,50,0,90,32.323,-102.905
37634,37634,4,57,39,89,100,41,32.057,-101.187
37635,37635,4,58,87,6,8,32,31.249,-102.343
37636,37636,3,58,16,39,82,70,32.967,-102.677
37637,37637,5,52,57,8,32,58,32.988,-101.237
37638,37638,5,30,3,3,43,50,31.88,-100.201
37639,37639,0,27,26,12,68,27,31.258,-100.51
37640,37640,2,42,55,36,61,96,31.102,-101.48
37641,37641,2,44,22,98,83,57,32.529,-102.919
37642,37642,4,0,67,9,22,93,32.891,-100.632
37643,37643,0,68,82,63,24,16,32.732,-100.179
37644,37644,4,61,88,86,46,11,32.472,-102.3
37645,37645,2,83,98,72,84,36,33.0,-100.125
37646,37646,0,71,5,43,69,42,32.029,-102.588
37647,37647,0,18,20,69,46,67,32.564,-100.382
37648,37648,1,27,65,87,62,29,32.175,-101.839
37649,37649,4,33,61,85,20,89,31.462,-102.506
37650,37650,3,88,34,18,55,0,31.17,-100.965
37651,37651,2,4,29,56,53,57,32.711,-100.729
37652,37652,0,98,78,3,3,21,31.475,-101.594
37653,37653,1,6,8,88,59,39,32.013,-101.285
37654,37654,4,38,70,4,47,100,31.611,-100.019
37655,37655,3,26,41,59,60,27,32.505,-100.82
37656,37656,2,54,72,70,61,79,31.351,-102.013
37657,37657,3,29,61,92,33,45,31.365,-102.916
37658,37658,3,8,48,5,51,69,32.488,-100.315
37659,37659,0,38,9,63,0,8,32.657,-100.669
37660,37660,2,9,12,40,14,14,31.626,-102.599
37661,37661,3,41,99,47,77,68,32.761,-100.48
37662,37662,0,58,35,2,76,4,32.749,-101.238
37663,37663,3,42,35,20,57,79,31.685,-101.303
37664,37664,5,63,59,9,69,8,32.747,-100.526
37665,37665,1,81,56,97,86,27,32.816,-101.022
37666,37666,3,21,43,23,61,69,32.208,-101.131
37667,37667,1,67,82,0,68,67,32.745,-102.606
37668,37668,0,98,13,57,70,71,31.953,-101.83
37669,37669,5,21,76,21,19,22,32.452,-102.475
37670,37670,2,58,34,9,64,42,32.031,-102.296
37671,37671,1,9,20,93,38,15,32.25,-100.224
37672,37672,2,40,41,12,69,49,32.88,-102.413
37673,37673,2,41,11,12,20,10,31.835,-102.794
37674,37674,5,85,47,72,31,46,31.417,-101.948
37675,37675,0,96,36,11,63,83,31.683,-101.725
37676,37676,0,17,0,34,76,66,32.218,-101.643
37677,37677,5,9,77,72,25,74,31.52,-100.456
37678,37678,1,86,4,61,39,89,32.52,-101.393
37679,37679,3,36,67,97,5,48,32.041,-102.038
37680,37680,0,82,85,93,20,52,32.725,-101.987
37681,37681,1,24,28,89,92,16,32.498,-100.328
37682,37682,1,22,34,84,69,2,32.434,-102.631
37683,37683,5,40,18,3,14,80,31.081,-100.228
37684,37684,0,79,69,1,93,99,32.787,-100.594
37685,37685,1,89,41,87,41,11,31.691,-102.726
37686,37686,5,51,79,92,27,42,31.248,-101.492
37687,37687,1,44,30,70,32,90,31.512,-100.982
37688,37688,0,31,35,70,49,46,32.857,-101.777
37689,37689,3,27,63,9,28,89,32.266,-102.16
37690,37690,2,91,84,55,99,70,32.068,-100.607
37691,37691,5,26,24,23,32,82,32.153,-101.748
37692,37692,1,34,7,32,25,84,32.057,-102.37
37693,37693,2,44,16,30,43,96,32.061,-100.936
37694,37694,0,48,39,97,89,64,31.613,-101.674
37695,37695,0,98,95,13,86,16,31.959,-102.928
37696,37696,3,15,3,16,72,58,31.812,-101.657
37697,37697,4,8,87,81,89,48,32.174,-100.841
37698,37698,4,70,53,87,23,90,31.9,-100.255
37699,37699,0,84,13,100,99,66,31.654,-102.118
37700,37700,1,26,23,52,13,49,32.534,-100.996
37701,37701,1,51,33,10,62,62,31.162,-101.749
37702,37702,4,27,96,83,3,20,31.939,-100.846
37703,37703,3,63,96,22,25,19,31.824,-100.26
37704,37704,2,37,97,16,88,76,32.768,-100.114
37705,37705,2,29,87,73,73,81,32.169,-102.257
37706,37706,2,1,13,37,43,34,31.395,-102.361
37707,37707,2,17,39,50,8,90,31.543,-100.756
37708,37708,5,24,43,47,24,58,31.964,-102.523
37709,37709,1,17,4,92,2,75,31.419,-100.93
37710,37710,3,63,4,2,52,93,31.407,-101.76
37711,37711,1,82,2,48,46,5,31.735,-100.031
37712,37712,3,41,81,21,38,56,32.248,-102.484
37713,37713,4,1,49,88,50,80,31.406,-100.925
37714,37714,5,73,30,21,15,35,32.171,-101.89
37715,37715,5,81,57,73,42,63,32.941,-101.794
37716,37716,2,14,32,19,41,19,31.378,-102.899
37717,37717,3,77,13,5,48,72,32.591,-102.423
37718,37718,0,75,59,29,98,13,31.465,-102.391
37719,37719,2,94,68,77,42,90,31.342,-100.717
37720,37720,3,54,97,18,99,88,32.975,-100.139
37721,37721,2,33,7,74,61,45,32.845,-100.884
37722,37722,4,54,72,57,88,33,31.642,-100.336
37723,37723,4,86,64,7,16,82,32.992,-100.605
37724,37724,2,7,51,39,66,44,31.333,-100.047
37725,37725,2,75,25,43,25,40,31.277,-101.068
37726,37726,1,35,47,47,46,12,32.425,-100.176
37727,37727,2,96,71,97,0,27,31.5,-100.229
37728,37728,2,26,42,1,33,4,31.582,-100.123
37729,37729,3,56,17,47,9,79,32.479,-102.266
37730,37730,4,52,83,21,35,56,32.534,-102.858
37731,37731,2,95,63,10,1,100,31.83,-100.462
37732,37732,1,78,20,2,5,63,32.232,-101.743
37733,37733,0,70,89,47,96,84,31.152,-102.577
37734,37734,5,73,94,14,71,92,32.463,-101.746
37735,37735,5,81,93,48,16,100,32.261,-102.69
37736,37736,1,80,92,38,16,37,31.411,-102.03
37737,37737,0,37,91,78,36,63,31.994,-101.661
37738,37738,2,24,90,98,60,44,31.238,-102.769
37739,37739,5,40,16,6,7,20,32.564,-102.371
37740,37740,4,82,25,89,79,0,31.656,-101.351
37741,37741,5,1,94,66,5,31,32.818,-100.678
37742,37742,0,16,52,60,8,33,31.28,-102.558
37743,37743,4,23,61,11,90,6,31.108,-102.79
37744,37744,5,22,6,17,95,48,32.811,-102.66
37745,37745,3,36,83,15,71,8,32.983,-101.95
37746,37746,3,82,84,63,12,29,32.112,-100.08
37747,37747,1,59,79,92,56,38,32.885,-101.726
37748,37748,5,20,44,80,64,62,31.15,-102.73
37749,37749,1,41,12,86,83,14,32.543,-100.424
37750,37750,1,39,89,40,1,61,31.206,-102.993
37751,37751,0,61,85,44,34,95,31.763,-100.389
37752,37752,0,62,93,67,47,36,31.613,-101.861
